date,soil_moisture
2023-06-01 00:00:00,0.3112441586419753
2023-06-01 03:00:00,0.31196193049382714
2023-06-01 06:00:00,0.3122446737037037
2023-06-01 09:00:00,0.3130780402469136
2023-06-01 12:00:00,0.3162086938271605
2023-06-01 15:00:00,0.31652320617283947
2023-06-01 18:00:00,0.3157852581481482
2023-06-01 21:00:00,0.31567956419753085
2023-06-02 00:00:00,0.32556942061728394
2023-06-02 03:00:00,0.32756995074074075
2023-06-02 06:00:00,0.3307558764197531
2023-06-02 09:00:00,0.3321861327160494
2023-06-02 12:00:00,0.3355520722222222
2023-06-02 15:00:00,0.33450366814814814
2023-06-02 18:00:00,0.3323238364197531
2023-06-02 21:00:00,0.33015508456790127
2023-06-03 00:00:00,0.33262356641975305
2023-06-03 03:00:00,0.3321140907407407
2023-06-03 06:00:00,0.3316709624691358
2023-06-03 09:00:00,0.331257912962963
2023-06-03 12:00:00,0.3309019150617284
2023-06-03 15:00:00,0.33015942308641977
2023-06-03 18:00:00,0.3282640683950617
2023-06-03 21:00:00,0.32616160938271604
2023-06-04 00:00:00,0.3248264113580247
2023-06-04 03:00:00,0.3244739397530864
2023-06-04 06:00:00,0.32429414320987654
2023-06-04 09:00:00,0.3241804835802469
2023-06-04 12:00:00,0.3238674251851852
2023-06-04 15:00:00,0.3234361507407407
2023-06-04 18:00:00,0.3220747735802469
2023-06-04 21:00:00,0.32050666802469135
2023-06-05 00:00:00,0.32014515456790127
2023-06-05 03:00:00,0.3204122281481481
2023-06-05 06:00:00,0.32053215037037036
2023-06-05 09:00:00,0.32062212049382716
2023-06-05 12:00:00,0.32069850049382714
2023-06-05 15:00:00,0.3205040733333333
2023-06-05 18:00:00,0.3195688122222222
2023-06-05 21:00:00,0.31851654061728396
2023-06-06 00:00:00,0.31811577197530866
2023-06-06 03:00:00,0.31809997617283947
2023-06-06 06:00:00,0.3181603037037037
2023-06-06 09:00:00,0.31821315975308645
2023-06-06 12:00:00,0.31825664814814814
2023-06-06 15:00:00,0.3180133711111111
2023-06-06 18:00:00,0.3168495808641975
2023-06-06 21:00:00,0.31549565320987655
2023-06-07 00:00:00,0.3161560938271605
2023-06-07 03:00:00,0.3166383713580247
2023-06-07 06:00:00,0.31690684703703703
2023-06-07 09:00:00,0.3175363838271605
2023-06-07 12:00:00,0.3170094348148148
2023-06-07 15:00:00,0.3171870487654321
2023-06-07 18:00:00,0.3179711790123457
2023-06-07 21:00:00,0.317444608271605
2023-06-08 00:00:00,0.31800036592592595
2023-06-08 03:00:00,0.31787506555555556
2023-06-08 06:00:00,0.31779261197530867
2023-06-08 09:00:00,0.3177621665432099
2023-06-08 12:00:00,0.31848290925925926
2023-06-08 15:00:00,0.31837046185185186
2023-06-08 18:00:00,0.318072962345679
2023-06-08 21:00:00,0.31756945320987656
2023-06-09 00:00:00,0.31696289345679013
2023-06-09 03:00:00,0.31688952962962963
2023-06-09 06:00:00,0.31688327037037034
2023-06-09 09:00:00,0.3168871297530864
2023-06-09 12:00:00,0.3147974192592593
2023-06-09 15:00:00,0.31446950753086417
2023-06-09 18:00:00,0.3133438175308642
2023-06-09 21:00:00,0.31238366617283947
2023-06-10 00:00:00,0.3111812219753086
2023-06-10 03:00:00,0.3111811620987654
2023-06-10 06:00:00,0.3112451869135803
2023-06-10 09:00:00,0.31130453049382717
2023-06-10 12:00:00,0.31060819629629627
2023-06-10 15:00:00,0.3104045007407407
2023-06-10 18:00:00,0.31002884580246914
2023-06-10 21:00:00,0.30996928160493825
2023-06-11 00:00:00,0.30866222074074073
2023-06-11 03:00:00,0.30890319185185183
2023-06-11 06:00:00,0.3093086224691358
2023-06-11 09:00:00,0.3100665350617284
2023-06-11 12:00:00,0.3103100898765432
2023-06-11 15:00:00,0.310304044691358
2023-06-11 18:00:00,0.3101103590123457
2023-06-11 21:00:00,0.30975921901234565
2023-06-12 00:00:00,0.3091659859259259
2023-06-12 03:00:00,0.30907760456790123
2023-06-12 06:00:00,0.3091474704938271
2023-06-12 09:00:00,0.30925817111111115
2023-06-12 12:00:00,0.307918282962963
2023-06-12 15:00:00,0.30767136358024694
2023-06-12 18:00:00,0.30676501839506176
2023-06-12 21:00:00,0.3056297027160494
2023-06-13 00:00:00,0.3045745539506173
2023-06-13 03:00:00,0.30448411160493827
2023-06-13 06:00:00,0.3045250844444445
2023-06-13 09:00:00,0.30458779185185186
2023-06-13 12:00:00,0.304674145308642
2023-06-13 15:00:00,0.30450278395061725
2023-06-13 18:00:00,0.3034428401234568
2023-06-13 21:00:00,0.3021677611111111
2023-06-14 00:00:00,0.3013217582716049
2023-06-14 03:00:00,0.30127490283950614
2023-06-14 06:00:00,0.301360819382716
2023-06-14 09:00:00,0.30150121888888887
2023-06-14 12:00:00,0.30166281950617285
2023-06-14 15:00:00,0.3015593948148148
2023-06-14 18:00:00,0.3005140695061728
2023-06-14 21:00:00,0.29909797790123455
2023-06-15 00:00:00,0.29799459802469136
2023-06-15 03:00:00,0.29805385876543206
2023-06-15 06:00:00,0.2982513590123457
2023-06-15 09:00:00,0.29846247864197534
2023-06-15 12:00:00,0.29863128024691354
2023-06-15 15:00:00,0.2984774811111111
2023-06-15 18:00:00,0.29737640074074073
2023-06-15 21:00:00,0.2959286211111111
2023-06-16 00:00:00,0.2915489127160494
2023-06-16 03:00:00,0.291679032345679
2023-06-16 06:00:00,0.29194886333333336
2023-06-16 09:00:00,0.2922253964197531
2023-06-16 12:00:00,0.2924877706172839
2023-06-16 15:00:00,0.29255005814814816
2023-06-16 18:00:00,0.2920861459259259
2023-06-16 21:00:00,0.2913346388888889
2023-06-17 00:00:00,0.29087912234567903
2023-06-17 03:00:00,0.2910253409876543
2023-06-17 06:00:00,0.2912688260493827
2023-06-17 09:00:00,0.2915110165432099
2023-06-17 12:00:00,0.28896459333333335
2023-06-17 15:00:00,0.28896331296296296
2023-06-17 18:00:00,0.288331022345679
2023-06-17 21:00:00,0.2880327511111111
2023-06-18 00:00:00,0.2898335077777778
2023-06-18 03:00:00,0.29980907777777777
2023-06-18 06:00:00,0.30895713444444445
2023-06-18 09:00:00,0.3098609986419753
2023-06-18 12:00:00,0.3270978220987654
2023-06-18 15:00:00,0.3256753513580247
2023-06-18 18:00:00,0.32333406691358024
2023-06-18 21:00:00,0.3208189760493827
2023-06-19 00:00:00,0.33003358370370367
2023-06-19 03:00:00,0.3289150445679012
2023-06-19 06:00:00,0.32799484024691355
2023-06-19 09:00:00,0.3271139002469136
2023-06-19 12:00:00,0.3263144872839506
2023-06-19 15:00:00,0.3251669813580247
2023-06-19 18:00:00,0.3228799781481482
2023-06-19 21:00:00,0.3203488987654321
2023-06-20 00:00:00,0.3185892922222222
2023-06-20 03:00:00,0.3179135761728395
2023-06-20 06:00:00,0.3173898316049383
2023-06-20 09:00:00,0.316941812962963
2023-06-20 12:00:00,0.3174242961728395
2023-06-20 15:00:00,0.31659576074074075
2023-06-20 18:00:00,0.31466897419753087
2023-06-20 21:00:00,0.3125108972839506
2023-06-21 00:00:00,0.31085962358024694
2023-06-21 03:00:00,0.31048873666666665
2023-06-21 06:00:00,0.31030427790123455
2023-06-21 09:00:00,0.3101797002469136
2023-06-21 12:00:00,0.3100936659259259
2023-06-21 15:00:00,0.30960916975308644
2023-06-21 18:00:00,0.30818067567901236
2023-06-21 21:00:00,0.30644709802469133
2023-06-22 00:00:00,0.3052576858024691
2023-06-22 03:00:00,0.30505922913580247
2023-06-22 06:00:00,0.30508123432098766
2023-06-22 09:00:00,0.3051483802469136
2023-06-22 12:00:00,0.30523789913580246
2023-06-22 15:00:00,0.3048931269135803
2023-06-22 18:00:00,0.3033472034567901
2023-06-22 21:00:00,0.3014942687654321
2023-06-23 00:00:00,0.30028249925925926
2023-06-23 03:00:00,0.3002599722222222
2023-06-23 06:00:00,0.3004004985185185
2023-06-23 09:00:00,0.3005903888888889
2023-06-23 12:00:00,0.2972063739506173
2023-06-23 15:00:00,0.2970751986419753
2023-06-23 18:00:00,0.2958132164197531
2023-06-23 21:00:00,0.29412115666666666
2023-06-24 00:00:00,0.2915459813580247
2023-06-24 03:00:00,0.2916199188888889
2023-06-24 06:00:00,0.2918401635802469
2023-06-24 09:00:00,0.2920649124691358
2023-06-24 12:00:00,0.29223967913580245
2023-06-24 15:00:00,0.29200979395061727
2023-06-24 18:00:00,0.2907524964197531
2023-06-24 21:00:00,0.29093635061728396
2023-06-25 00:00:00,0.30011786777777777
2023-06-25 03:00:00,0.30176922654320987
2023-06-25 06:00:00,0.302752352962963
2023-06-25 09:00:00,0.30315246938271606
2023-06-25 12:00:00,0.3047595511111111
2023-06-25 15:00:00,0.3038664497530864
2023-06-25 18:00:00,0.3028768840740741
2023-06-25 21:00:00,0.301615027037037
2023-06-26 00:00:00,0.3031864811111111
2023-06-26 03:00:00,0.30273377197530865
2023-06-26 06:00:00,0.30254790827160494
2023-06-26 09:00:00,0.3024519938271605
2023-06-26 12:00:00,0.3033095211111111
2023-06-26 15:00:00,0.3028150027160494
2023-06-26 18:00:00,0.3018015190123457
2023-06-26 21:00:00,0.30048947000000004
2023-06-27 00:00:00,0.3008563761728395
2023-06-27 03:00:00,0.30055700037037036
2023-06-27 06:00:00,0.3004910848148148
2023-06-27 09:00:00,0.300476477654321
2023-06-27 12:00:00,0.30050060469135803
2023-06-27 15:00:00,0.3001790779012346
2023-06-27 18:00:00,0.29873272827160496
2023-06-27 21:00:00,0.29694987790123456
2023-06-28 00:00:00,0.29589890728395063
2023-06-28 03:00:00,0.2957405243209877
2023-06-28 06:00:00,0.29608090382716046
2023-06-28 09:00:00,0.2967159322222222
2023-06-28 12:00:00,0.29791893296296296
2023-06-28 15:00:00,0.29758240555555554
2023-06-28 18:00:00,0.29652509666666665
2023-06-28 21:00:00,0.29489297123456787
2023-06-29 00:00:00,0.29468403395061726
2023-06-29 03:00:00,0.29471027370370373
2023-06-29 06:00:00,0.2948093954320988
2023-06-29 09:00:00,0.2949618433333333
2023-06-29 12:00:00,0.295117274691358
2023-06-29 15:00:00,0.29575911962962964
2023-06-29 18:00:00,0.29530571580246917
2023-06-29 21:00:00,0.29401280469135804
2023-06-30 00:00:00,0.29340594209876547
2023-06-30 03:00:00,0.2938129407407407
2023-06-30 06:00:00,0.2942200312345679
2023-06-30 09:00:00,0.2943945416049383
2023-06-30 12:00:00,0.29511996037037036
2023-06-30 15:00:00,0.2965566288888889
2023-06-30 18:00:00,0.2968438313580247
2023-06-30 21:00:00,0.295686197654321
2023-07-01 00:00:00,0.2952459198765432
